Banking,MV3C,Y,R,Y,N,N,1,1,50000,2,68.947,48972,0,43145,0,0.881014,710,70.3943,48972,48971,0.99998,9.9542,0,0,0,0,25001,0,21572,0,0,0,23971,0,21573,0,0,0
Banking,OMVCC,X,R,N,N,N,1,1,50000,3,138,39315,68623,0,1.74547,0,284,175.506,39315,0,0,1,0,0,0,0,8652,26878,0,0,0,0,16667,19112,0,0,0,0,13996,22633,0,0,0,0
Banking,MV3C,Y,R,Y,N,N,1,1,50000,3,70.282,47657,0,46497,0,0.975659,678,73.7373,47657,95311,1.99994,44.9864,0,0,0,0,16667,0,15595,0,0,0,15466,0,15432,0,0,0,15524,0,15470,0,0,0
Banking,OMVCC,X,R,N,N,N,1,1,50000,4,365.066,45664,109927,0,2.4073,0,125,399.731,45664,0,0,1,0,0,0,0,12297,26990,0,0,0,0,12501,26984,0,0,0,0,10403,28486,0,0,0,0,10463,27467,0,0,0,0
Banking,MV3C,Y,R,Y,N,N,1,1,50000,4,86.154,49114,0,48159,0,0.980555,570,87.7082,49114,147335,2.99986,24.1238,0,0,0,0,11743,0,11743,0,0,0,12501,0,11554,0,0,0,12488,0,12480,0,0,0,12382,0,12382,0,0,0
Banking,OMVCC,X,R,N,N,N,1,1,50000,5,285.684,39569,114363,0,2.89022,0,138,360.995,39569,0,0,1,0,0,0,0,10001,22177,0,0,0,0,8714,23130,0,0,0,0,9602,22971,0,0,0,0,3783,22844,0,0,0,0,7469,23241,0,0,0,0
Banking,MV3C,Y,R,Y,N,N,1,1,50000,5,93.45,47690,0,46571,0,0.976536,510,97.9765,47690,190734,3.99945,22.3373,0,0,0,0,9865,0,9865,0,0,0,10001,0,9999,0,0,0,9148,0,9148,0,0,0,9867,0,8751,0,0,0,8809,0,8808,0,0,0
Banking,OMVCC,X,R,N,N,N,1,1,50000,1,36.099,50000,0,0,0,0,1385,36.099,50000,0,0,1,0,0,0,0,50000,0,0,0,0,0
Banking,MV3C,Y,R,N,N,N,1,1,50000,1,40.593,50000,0,0,0,0,1231,40.593,50000,0,0,1,0,0,0,0,50000,0,0,0,0,0
Banking,OMVCC,X,R,N,N,N,1,1,50000,2,62.705,40524,31902,0,0.787237,0,646,77.3677,40524,0,0,1,0,0,0,0,25001,11738,0,0,0,0,15523,20164,0,0,0,0
Banking,MV3C,Y,R,Y,N,N,1,1,50000,2,63.887,48987,0,40459,0,0.825913,766,65.2081,48987,48986,0.99998,6.38931,0,0,0,0,23988,0,20230,0,0,0,24999,0,20229,0,0,0
Banking,OMVCC,X,R,N,N,N,1,1,50000,3,98.601,29762,52694,0,1.77051,0,301,165.649,29762,0,0,1,0,0,0,0,8965,19113,0,0,0,0,16667,11287,0,0,0,0,4130,22294,0,0,0,0
Banking,MV3C,Y,R,Y,N,N,1,1,50000,3,68.3,47374,0,46156,0,0.97429,693,72.086,47374,94745,1.99994,41.0743,0,0,0,0,15486,0,15432,0,0,0,15222,0,15154,0,0,0,16666,0,15570,0,0,0
Banking,OMVCC,X,R,N,N,N,1,1,50000,4,115.072,22402,57728,0,2.57691,0,194,256.834,22402,0,0,1,0,0,0,0,4629,15386,0,0,0,0,2348,16788,0,0,0,0,2928,17018,0,0,0,0,12497,8536,0,0,0,0
Banking,MV3C,Y,R,Y,N,N,1,1,50000,4,77.18,43632,0,42604,0,0.976439,565,88.4443,43632,130889,2.99984,24.0881,0,0,0,0,12501,0,11474,0,0,0,10838,0,10838,0,0,0,10171,0,10170,0,0,0,10122,0,10122,0,0,0
Banking,OMVCC,X,R,N,N,N,1,1,50000,5,362.301,38466,130338,0,3.38839,0,106,470.937,38466,0,0,1,0,0,0,0,6001,27286,0,0,0,0,8287,25654,0,0,0,0,10001,24750,0,0,0,0,5912,27011,0,0,0,0,8265,25637,0,0,0,0
Banking,MV3C,Y,R,Y,N,N,1,1,50000,5,86.809,44381,0,43202,0,0.973435,511,97.7997,44381,177501,3.99948,22.136,0,0,0,0,8412,0,8411,0,0,0,8201,0,8201,0,0,0,8804,0,8804,0,0,0,8968,0,8967,0,0,0,9996,0,8819,0,0,0
